,id,artist,album,date,duration,description,thumbnail,views,score,genre,shirt,shirt_rgb
1759,dLSyfSJ00VQ,Thee Oh Sees,Floating Coffin,2013-04-17T15:22:55Z,PT7M10S,"listen: <url>  with tracks like ""minotaur"" teasing toward its release, i thought floating coffin would be a catchy, energetic, and colorful garage rock record. rather than follow suit, many other tracks on this lp riff endlessly with unadventurous guitars and uninspiring song structures.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: i come from the mountain, toe cutter / thumb buster, minotaur  least fav track: floating coffin  thee oh sees - floating coffin / 2013 / castle face / garage rock, lo-fi, garage punk, psychedelic rock, noise rock  5/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/dLSyfSJ00VQ/hqdefault.jpg,54845,5.0,"['thumb buster', 'minotaur']",other,"[(30, 17, 17), (222, 139, 114), (132, 124, 108)]"
1760,UO3iVVkcf9A,Ghost,Infestissumam,2013-04-16T14:19:57Z,PT9M12S,"listen: <url>  sweden's ghost returns with a new full-length that's loaded with glitzy production, more details, and longer tracks. it's the tunes that end up getting lost in translation much of the time.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: body and blood, year zero, monstrance clock  least fav track: idolatrine  ghost - infestissumam / 2013 / universal / traditional doom metal, hard rock, heavy psych, heavy metal  5/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/UO3iVVkcf9A/hqdefault.jpg,108589,5.0,"['traditional doom metal', 'hard rock', 'heavy psych', 'heavy metal']",other,"[(134, 131, 132), (55, 28, 29), (58, 65, 73)]"
1761,7_OZ4Bsyipk,Big K.R.I.T.,King Remembered In Time,2013-04-15T21:56:42Z,PT11M54S,"listen: <url>  on his latest free album, mississippi rapper big k.r.i.t. bring some powerful tracks toward the end, but runs things a little too shallow around the middle.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: king without a crown, rem, meditates, banana clip theory, life if a gamble, wtf, bigger picture, multi til the sun die  least fav track: just last week  big k.r.i.t. - king remembered in time / 2013 / cinematic / jazz rap, southern hip hop, trap rap, hardcore hip hop, pop rap  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/7_OZ4Bsyipk/hqdefault.jpg,69841,7.0,"['jazz rap', 'southern hip hop', 'trap rap', 'hardcore hip hop', 'pop rap']",other,"[(208, 31, 39), (12, 4, 4), (225, 130, 112)]"
1762,7VLIVkZyCgY,Makthaverskan,II,2013-04-12T16:15:02Z,PT6M5S,"listen: <url>  swedish punks makthaverskan go a wee bit jangle pop on this sophomore album of theirs, and the results are pretty catchy.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: antabus, asleep, dromland, outshine  least fav track: distance  makthaverskan - ii / 2013 / luxury / punk, post-punk, noise pop, twee pop, jangle pop  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/7VLIVkZyCgY/hqdefault.jpg,29508,7.0,"['punk', 'post-punk', 'noise pop', 'twee pop', 'jangle pop']",other,"[(51, 37, 33), (186, 116, 97), (139, 136, 117)]"
1763,dYLX9FtIzN8,The Flaming Lips,The Terror,2013-04-11T13:50:33Z,PT8M24S,"listen: <url>  on their latest full-length, the flaming lips bring vivid sounds and a strong aesthetic, but don't offer the songs, execution, or variety to back it up.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: look... the sun is rising, be free, a way, try to explain  least fav track: you are alone  the flaming lips - the terror / 2013 / warner bros. / neo-psychedelia, experimental rock, dream pop, ambient pop, kraut rock, space rock  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/dYLX9FtIzN8/hqdefault.jpg,64028,6.0,"['neo-psychedelia', 'experimental rock', 'dream pop', 'ambient pop', 'kraut rock', 'space rock']",other,"[(28, 18, 18), (119, 77, 67), (90, 80, 70)]"
1764,D4sv3XN9-Ag,Bring Me The Horizon,Sempiternal,2013-04-10T17:42:42Z,PT6M1S,"listen: <url>  though bring me the horizon comes off as being more ambitious than your average metalcore act out there today, too many of their songs are still bogged down in average riffing and melodramatic lyrics that are really too vague for the listener to draw any specific emotional connections.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: can you feel my heart, hospitals for souls  least fav track: shadow moses  bring me the horizon - sempiternal / 2013 / epitaph / metalcore, melodic metalcore, post-rock, electronic nu metal linkin park fusion  4/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/D4sv3XN9-Ag/hqdefault.jpg,352551,4.0,"['metalcore', 'melodic metalcore', 'post-rock', 'electronic nu metal linkin park fusion']",other,"[(32, 15, 14), (187, 55, 54), (132, 128, 120)]"
1765,vAA_szh6cDg,James Blake,Overgrown,2013-04-09T13:34:08Z,PT6M24S,"listen: <url>  on james blake's latest album, the various sides to his musical personality blend together into a pretty uniform set of tracks that combine detailed electronica, chorus-based songwriting, piano, and blake's sharp voice.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: i am sold, life round here, take a fall for me ft. rza, retrograde  least fav track: voyeur  james blake - overgrown / 2013 / republic / art pop, future garage, contemporary r&b, ambient pop, singer-songwriter, blue eyed soul  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/vAA_szh6cDg/hqdefault.jpg,140497,7.0,"['art pop', 'future garage', 'contemporary r&b', 'ambient pop', 'singer-songwriter', 'blue eyed soul']",other,"[(30, 24, 17), (169, 140, 114), (132, 124, 108)]"
1766,p5PwUsqFfuE,The Knife,Shaking The Habitual,2013-04-08T03:13:36Z,PT12M46S,"listen: <url>  on the knife's latest full-length, the swedish electronic music duo goes absolutely insane with a 98 minute album that features a ton of long, linear art pop tracks that overload the senses and challenge expectations.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: a tooth for an eye, full of fire, without you my life would be boring, wrap your arms around me, raging lung, networking, stay out here, fraking fluid injection,   least fav track: oryx  the knife - shaking the habitual / 2013 / mute / electronic, experimental, techno, art pop, tech house, dark ambient  9/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/p5PwUsqFfuE/hqdefault.jpg,160497,9.0,"['electronic', 'experimental', 'techno', 'art pop', 'tech house', 'dark ambient']",other,"[(165, 116, 90), (174, 39, 35), (140, 68, 52)]"
1767,kCqxe3bhBqQ,The Black Heart Rebellion,Har Nevo,2013-04-04T13:35:22Z,PT5M40S,"listen: <url>  the belgian experimental rock outfit the black heart procession has a pretty impressive sophomore record on their hands.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: the woods i run from, animalesque, crawling low and eating dust, ein avdat  least fav track: circe  the black heart rebellion - har nevo / 2013 / smoke & dust records / psych rock, folk, post-metal, drone, experimental rock, post-rock  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/kCqxe3bhBqQ/hqdefault.jpg,15865,7.0,"['psych rock', 'folk', 'post-metal', 'drone', 'experimental rock', 'post-rock']",other,"[(219, 46, 49), (228, 159, 126), (236, 116, 108)]"
1768,nzqQJIk4TYo,The Mary Onettes,Hit The Waves,2013-04-03T12:42:49Z,PT5M35S,"listen: <url>  on their third full-length album, the mary onettes don't make much of any significant changes to their sound, but they do deliver some really sharp, catchy jangle pop tunes.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: evil coast, hit the waves, years, don't forget (to forget about me)  least fav track: unblessed  the mary onettes - hit the waves / 2013 / labrador / synth pop, dream pop, jangle pop, 80s nostalgia pop, have you ever heard of this band called ""the cure""?  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/nzqQJIk4TYo/hqdefault.jpg,11155,7.0,"['synth pop', 'dream pop', 'jangle pop', '80s nostalgia pop', 'have you ever heard of this band called ""the cure""?']",other,"[(28, 20, 20), (216, 208, 199), (140, 140, 132)]"
1769,aspbCJ68zqY,"Tyler, The Creator",Wolf,2013-04-02T13:42:04Z,PT12M7S,"listen: <url>  tyler, the creator returns from 2011's goblin with a much more ambitious and worthwhile effort.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: awkward, answer, 48, ifhy, pigs, rusty  least fav track: partyisntover / campire / bimmer  tyler, the creator - wolf / 2013 / self-released / west coast hip hop, jazz rap, west coast hip hop  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/aspbCJ68zqY/hqdefault.jpg,1720235,6.0,['bimmer'],other,"[(237, 165, 143), (17, 13, 13), (176, 70, 57)]"
1770,-PdB0GnBrtU,Wavves,Afraid of Heights,2013-04-01T14:46:09Z,PT6M45S,"listen: <url>  \m/ nirvana \m/  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: afraid of heights, demon to lean on, gimmie a knife  least fav track: cop  wavves - afraid of heights / 2013 / mom + pop / pop punk, garage rock, alternative rock, grunge  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/-PdB0GnBrtU/hqdefault.jpg,81557,6.0,"['pop punk', 'garage rock', 'alternative rock', 'grunge']",other,"[(242, 75, 68), (116, 28, 24), (239, 155, 129)]"
1771,yuMJBV-efV8,Lapalux,Nostalchic,2013-03-29T13:29:50Z,PT6M53S,"listen: <url>    what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: one thing ft. jenna andrews, flower, without you, ft. kerry latham, straight over my head, walking worlds  least fav track: kelly brook  lapalux - nostalchic / 2013 / brainfeeder / wonky, future garage, contemporary r&b, psychedelic beat magic  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/yuMJBV-efV8/hqdefault.jpg,26560,7.0,"['wonky', 'future garage', 'contemporary r&b', 'psychedelic beat magic']",other,"[(230, 65, 60), (70, 48, 46), (232, 205, 194)]"
1772,6KelOf9JfaY,Kvelertak,Meir,2013-03-28T14:04:15Z,PT8M8S,"listen: <url>  kvelertak delivers once again with high energy, solid production, anthemic melodies, catchy choruses, and a tastefully executed blend of influences: rock 'n' roll, black metal, hardcore punk, and heavy metal.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: bruane brenn, spring fra livet, manelyst, undertro, kvelertak, torden brak  least fav track: trepan  kvelertak - meir / roadrunner / 2013 / hardcore punk, heavy metal, rock 'n' roll, black metal  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/6KelOf9JfaY/hqdefault.jpg,63221,8.0,"['hardcore punk', 'heavy metal', ""rock 'n' roll"", 'black metal']",other,"[(218, 158, 124), (115, 63, 51), (121, 93, 60)]"
1773,e_c7Fh4dL0c,Bonobo,The North Borders,2013-03-28T00:54:21Z,PT7M26S,"listen: <url>  on his latest release, bonobo shows more ambition with some great vocal features and vast, atmospheric production; however, too many tracks on this hour-long release don't make much of an emotional impact.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: first fires ft. grey reverend, cirrus, towers ft. szjerdene, don't wait, pieces ft. cornelia  least fav track: emkay  bonobo - the north borders / ninja tune / 2013 / downtempo, future garage, nu jazz  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/e_c7Fh4dL0c/hqdefault.jpg,47865,6.0,"['downtempo', 'future garage', 'nu jazz']",other,"[(48, 37, 37), (192, 171, 163), (134, 142, 129)]"
1774,Q7UfcEtU8AM,The Drones,I See Seaweed,2013-03-27T14:16:15Z,PT7M20S,"listen: <url>  on the drones' latest release, the band is working with some of their longest and most emotive songs yet.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: i see seaweed, a moat you can stand in, the grey leader, laika, why write a letter that you'll never send  least fav track: they'll kill you  the drones - i see seaweed / 2013 /  self-released, i think / garage rock, indie rock, psych rock, noise rock, experimental rock, singer-songwriter  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/Q7UfcEtU8AM/hqdefault.jpg,32344,8.0,"['garage rock', 'indie rock', 'psych rock', 'noise rock', 'experimental rock', 'singer-songwriter']",other,"[(89, 54, 84), (228, 204, 204), (177, 159, 160)]"
1775,POLivKAD5wg,KEN mode,Entrench,2013-03-26T14:27:29Z,PT7M11S,"listen: <url>  on its fifth record canada's ken mode continues to translate the sounds of post-hardcore and noise rock with some sludge metal chic.  what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: counter culture complex, no; i'm in control, the terror pulse, the promises of god, figure your life out  least fav track: monomyth  ken mode - entrench / season of mist / 2013 / post-hardcore, noise rock, sludge metal  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/POLivKAD5wg/hqdefault.jpg,20758,7.0,"['post-hardcore', 'noise rock', 'sludge metal']",other,"[(159, 118, 108), (44, 33, 35), (204, 198, 214)]"
1776,ylHizJmmJM4,Justin Timberlake,The 20/20 Experience,2013-03-25T20:54:08Z,PT12M29S,"listen: <url>  justin timberlake continues to show more ambition than the average pop artist with song lengths and structures, but longer tracks hardly make up for thin production and even thinner lyrics.   what did you think of this album? love it? hate it? why? what should i review next, eh?  <url> <url> <url> <url> <url> <url>  fav tracks: that girl, blue ocean floor  least fav track: mirrors  justin timberlake - the 20/20 experience / 2013 / rca records / dance pop, contemporary r&b, neo-soul, pop  5/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/ylHizJmmJM4/hqdefault.jpg,201893,5.0,"['dance pop', 'contemporary r&b', 'neo-soul', 'pop']",yellow_check,"[(209, 150, 130), (52, 32, 30), (124, 45, 35)]"
